AAPL,GOOG,MSFT,FB,AMZN,CSCO,GILD,AMGN,SBUX,CELG,QCOM,PCLN,AVGO,ADBE,NFLX,ESRX,CTSH,YHOO,TSLA,ALXN,CME,EBAY,NXPI,INTU,ORLY,ILMN,AMAT,ROST,EQIX,FISV,DISH,VRTX,NVDA,PAYX,DLTR,CERN,TROW,AMTD,CHKP,SNDK,HSIC,FAST,BMRN,VRSK,LRCX,SBAC,NCLH,ULTA,CTXS,XLNX,SYMC,TSCO,KLAC,SRCL,LLTC,CHRW,MXIM,MCHP,HOLX,STX,VRSN,CTAS,AKAM,WYNN,LULU,XRAY,GRMN,JAZZ,BBBY,SABR,ANSS,NTAP,SNPS,SBNY,FFIV,IDXX,SPLS,SEIC,MRKT,CDW,LAMR,HDS,JKHY,FLEX,JBLU,YNDX,SSNC,SPLK,FSLR,TRMB,AGNC,ALNY,MIK,ALGN,ODFL
896857,54170,996463,893440,138989,834660,410051,134891,249073,134394,297585,12800,83157,161573,788562,241183,122487,390995,179888,38341,33289,512669,155776,125552,16619,44630,212065,153410,41661,50395,79811,79879,258014,70146,72125,82223,60536,84929,37068,167719,18066,57000,61472,80242,131574,60105,102934,29512,90963,70757,271426,28483,40437,17314,73512,48755,64902,67310,99270,71506,27461,7184,130907,99458,41129,81798,50195,19085,60318,58650,118725,221406,28290,13010,54967,24955,329550,42277,30372,38047,40435,67746,10951,135009,201276,102390,17167,543438,169907,34818,69518,54290,20498,14062,11697
3071152,163053,4528491,2149443,217267,3120053,1063678,405335,641668,467133,1224775,71563,351117,334700,901721,462327,345956,1287802,362027,249859,191523,1292117,261763,287765,55819,152947,1247354,323341,77006,172325,192981,203176,611886,227189,203984,366267,219298,203551,144219,553422,85676,157140,227006,226659,505463,275176,219319,169189,214216,300346,740998,172956,84340,115254,164520,142978,221660,257305,290012,257619,106888,135694,217016,212914,232999,215866,171668,61545,161540,178727,135180,439016,123214,28023,139688,62697,941848,68006,60600,105463,64423,473617,32093,275120,615963,275980,54206,478407,363204,147029,1417521,131648,87920,33659,69482
390174,25445,335804,217663,39945,282812,119852,49847,125923,54682,108712,2920,28676,42975,112096,56023,39787,86314,59162,10714,12976,70591,21566,27315,10312,6382,111540,21728,6226,25216,22411,9546,89381,28434,22389,17313,18989,14191,23174,16780,3841,26277,10016,8012,12762,13711,29017,6484,17296,15802,27284,5058,6104,4619,19040,8455,20661,9754,4906,33391,5019,7588,7609,21548,9982,19129,12896,3331,15838,181953,4902,25203,4353,1515,11559,2611,109722,5744,22663,6345,9186,22935,3187,14072,58532,22497,1852,75776,31243,40114,18218,3155,988,8965,3061
1786415,99828,1137271,1907416,274624,494779,330398,198805,297225,119900,420544,24524,85407,153437,1409404,193360,72166,585381,488283,23191,32051,271734,85242,236011,9811,13663,231478,62350,30523,21200,35784,85602,380082,31029,23633,70913,35866,54573,14005,177300,4654,37601,93885,11974,53302,262943,55019,67726,26730,59824,115480,5748,9389,2623,13935,17539,32067,25761,22114,84182,17572,2757,161630,154592,38952,72274,21429,6596,127940,769460,5000,114461,14822,5890,32719,3900,188382,14941,5010,14850,2989,18461,2542,82933,237571,82127,500,897878,174984,80959,182303,11010,1090,12525,21006
1178816,75458,1031425,1126472,194841,529585,266388,168590,182515,101880,334689,16224,170561,104889,949368,138081,83389,964447,358523,44094,41325,185694,78244,111005,20923,21840,187992,103988,46987,18350,36168,29356,256522,27691,22751,33505,45656,96768,58370,142651,2989,22725,127363,16770,70811,110919,150134,78327,33407,70961,172731,29306,29107,14439,44648,32642,20860,19721,22067,49403,11301,1300,163768,102413,23796,100058,17430,9170,31732,656402,13024,94579,26866,4708,28266,10993,168824,29000,73518,38813,4250,21758,7233,55161,293374,52455,1500,612140,131111,46366,80307,16027,2660,7899,8800
849101,104625,807836,1230840,186639,347452,258799,104616,150356,162799,209172,8442,105231,94462,1138432,167237,81916,642260,186176,37385,12170,212261,53106,100003,8091,10704,326282,52977,12257,16395,33957,15154,237706,59659,34502,39095,16722,61445,29826,226301,20830,19226,92598,8820,52374,129115,74076,29451,32804,52969,307528,8644,11333,8165,28000,43350,26360,22208,27383,112159,12276,1457,255380,177952,28502,85847,85321,6407,37090,495535,7060,74711,26603,3230,28233,2831,149274,5300,12700,22800,10893,11200,2612,50298,400162,27877,2480,379944,110228,31021,124399,45359,39810,3700,11193
966127,79758,1388989,1368780,148343,656950,324621,70105,267478,112396,270625,7160,136602,173750,660477,127809,95975,484291,163928,23750,24647,192095,54721,129289,12428,21746,235791,62790,15484,22994,49946,27862,248531,35108,42004,21675,10340,116584,59465,404363,3207,30315,118512,12807,59507,131512,42080,27185,20542,89955,139908,10200,9300,62831,37243,45200,37335,29709,49227,116893,9270,3683,135952,102632,32042,86975,56053,8664,30099,362706,13761,98269,18126,3662,29986,10741,149442,14297,8185,8339,5148,75622,5805,44709,267613,46732,12501,239084,95329,77428,58687,15740,20168,2600,13159
698256,66821,1212185,705458,115440,442723,298129,93529,150809,88338,185680,6011,91115,64232,596157,199313,91485,246960,177864,38756,43480,125366,72825,70221,11855,16469,455372,48559,10749,9223,47302,18520,231537,27280,50176,33215,37170,57971,36360,110824,7880,45500,107978,15355,40088,79851,38807,111968,32136,110188,285520,28019,20714,3408,13261,26061,19336,21069,16717,49331,16822,2900,93996,164934,29971,63703,11625,2700,27614,196574,16548,76580,18065,4700,10662,19596,104955,13131,8534,8847,5739,22021,13155,31642,209858,40027,6300,254892,148037,18916,58321,10230,4400,6921,13372
742767,59827,707851,689547,86336,703845,230354,65371,256902,112727,151715,6669,62361,77094,487062,147332,64781,367481,299471,83792,34464,167646,56951,59744,5193,25540,205891,32931,16322,8460,40976,53747,316374,19733,37239,29835,16900,100623,64172,75354,7093,43804,99068,22794,194073,83329,47647,30244,36465,57800,311060,13649,10813,55778,25236,16128,34411,26985,20432,61669,23060,3900,150134,122788,33409,64998,51499,6853,27312,519187,20913,104906,19485,7327,18932,12665,104779,12126,9581,16739,12341,16680,4222,200456,146686,40241,12360,207838,68047,24912,193050,29830,5075,9073,15760
675980,35804,811902,856178,100801,595540,289924,83027,203802,124791,194396,5082,31030,41467,434260,145455,65726,284885,206285,36742,15690,157486,23477,86661,18812,24738,236508,48885,11764,14658,41330,32824,266803,15264,32855,19971,44037,177458,40654,159331,4035,30660,81337,16994,70724,44707,37163,20055,25500,96577,150883,12923,98447,7251,15632,9989,26486,30274,49884,127960,9818,10226,23930,94663,21696,80232,18432,2860,36216,87911,16987,80201,13516,6076,22530,15122,129186,35130,9400,13676,7300,24778,3109,39195,233496,56414,8094,251140,91979,19785,91618,12863,8950,4600,8000
795396,35054,513551,451208,88315,340280,188844,58295,160362,92669,158593,3131,31502,50901,478071,120581,63184,304744,153594,17677,17650,258472,13290,75509,73227,37182,486450,33563,9443,11252,51191,47132,378309,29287,14883,34443,6680,187475,37795,93344,9400,23194,56534,28816,44150,64592,34243,14073,12479,41861,68247,16350,35260,3401,22063,11853,22999,27112,42260,176938,15663,6297,24677,57841,16614,74297,15328,6154,28081,76232,27655,82419,14678,18820,10798,6600,115181,8848,67631,10110,2792,36609,1445,38564,212559,61409,2200,228129,50738,42448,51369,11846,9781,1500,14406
556759,16763,827803,514313,58015,216199,146223,86510,163444,85752,150779,12028,33319,58482,267853,113039,108443,216139,169607,24535,12336,259140,48095,63992,6413,23069,130535,25345,21455,10825,51114,34638,210076,17193,20720,41025,9950,132123,17616,223489,7200,55123,16147,21350,63129,54383,34893,62593,8300,29928,60355,5459,5968,6854,10242,8280,14470,19744,49954,53299,8010,5972,31633,47124,18597,71875,13826,3200,21960,175821,13298,71663,14835,13789,11248,3300,360222,5577,8328,7669,7777,20418,1570,24175,125515,26733,5933,149781,89982,55574,35956,25874,7490,5952,4500
1573947,22541,640784,492775,70663,277653,193290,62775,122834,122492,143965,5100,20448,25298,347047,422103,48490,220824,123174,62240,15681,227577,32163,81043,5046,24703,259661,47474,20804,10995,46809,16391,202150,18683,13043,126941,20384,153632,13932,44976,3972,37125,50458,12003,51184,70044,49351,16514,22883,38250,89259,7406,47120,8100,22221,59554,19992,28229,113816,38425,11178,3569,32074,117737,27289,59926,19194,28887,41763,121320,10033,57352,25065,7644,8604,9900,246987,17739,10389,10136,13087,24180,6775,27804,98488,32584,12841,164763,72678,30045,74490,27018,4245,18217,11699
553384,20091,566031,525521,119064,169266,236143,69235,95975,144054,155075,9125,33373,84853,445144,49664,69990,292598,71090,50172,11748,152400,19877,63804,19714,35123,274542,42798,17215,10328,42534,20593,248605,19731,15390,39442,24580,123792,28015,72838,2947,54345,37527,20351,41656,54505,17668,13024,12186,43441,196052,9110,22346,76362,18969,11319,12671,20679,15780,34494,13681,2033,17800,79082,17600,142187,7893,16729,31615,360186,24670,56204,19239,3725,10611,19552,97060,10669,7846,4900,10881,90467,3742,42637,106576,31912,9540,160595,72758,22840,70893,6276,6000,4735,10467
585899,33638,789344,494488,99378,332541,214509,74334,172092,77703,153031,4574,67521,106969,353041,83687,85202,336159,140299,34383,15613,171560,52651,58311,10553,28051,164551,40200,17096,10227,96792,44959,230803,24635,20508,58377,17618,96403,15508,101622,7400,28700,49485,20507,74142,81997,40369,18585,10682,42438,97996,18766,36600,23488,14945,19238,30839,26582,21860,46826,17231,4960,28455,96254,21090,114072,27350,2300,27800,167773,14793,50911,32296,6195,14198,10763,127467,169354,13254,24032,20930,54471,2100,61625,84047,42286,30601,113199,84216,56575,103396,13315,6856,8606,8655
706354,62345,872404,749875,149815,540275,208885,100026,167210,66805,188610,20607,49065,87815,463545,110478,157863,193216,99988,30312,17588,210823,38140,56399,15550,20158,207603,69629,10137,8310,37415,39941,174713,23804,23936,53257,10962,148310,24268,98503,3232,64225,54596,14488,44287,55075,18643,21550,26586,50397,198860,9992,40296,10652,18165,15514,22306,25951,25369,35753,8401,16971,108080,42464,60540,43914,36643,7262,37700,191046,16960,56050,24639,15106,11336,2700,146269,10029,18244,17295,7700,44982,4175,71204,80432,33421,8338,149882,81491,12400,88606,36456,7100,30776,8150
586200,18637,658724,527544,149331,229423,191003,63578,143345,66024,196432,17873,36291,178084,358160,58525,173742,283139,103185,14188,17357,147132,37164,60224,9674,22470,156154,40141,15585,12838,29030,27045,108724,16891,28476,16394,12833,89979,48111,109269,2300,56962,28503,10960,37689,47360,19000,18180,15421,46484,124322,23708,40761,5763,16192,13839,26093,21999,18110,47377,16817,17800,69323,33419,54618,39784,14303,3500,25025,159736,12642,55841,39447,2128,14902,3000,127541,8145,8200,9538,2500,21440,4801,57216,170928,31889,8029,251890,59455,21400,58904,7469,5220,8125,5199
387093,19853,1106207,421912,89136,286278,161600,52768,120606,67348,151604,6622,31713,68859,275040,184347,48393,224633,113107,16287,11755,96267,79069,62222,7920,12178,219614,27906,8243,17587,31335,29882,123268,27526,17986,18890,8701,140975,19624,143116,3000,78400,20005,7200,31307,172797,29875,17626,17167,39978,75366,12280,15215,6500,10251,10498,21559,19746,14840,48818,62493,20799,55838,41236,26250,42987,34778,13309,34477,108562,14982,53725,23237,4823,16956,4417,140422,5100,8001,10465,4086,23887,9018,84275,213620,38682,9200,139882,86294,20542,95201,11109,7290,2050,7187
928187,72308,960956,1432796,163376,472750,185698,34400,187176,73231,150420,10340,48284,56188,606700,91521,84188,283476,94115,19626,10919,191234,77792,99652,12016,20011,126433,33930,9295,9819,75566,11244,167938,17719,43352,46473,23038,101879,12966,48632,1000,82019,20582,22423,23590,31305,14439,49012,24361,45164,68543,12609,9115,18260,16189,11707,17647,25290,20679,31971,26031,3122,101364,34755,23352,44789,25577,9164,29801,88631,9644,60071,17477,10506,36444,7000,195323,6650,5600,8274,9194,25120,5387,87642,157441,32455,6807,162769,36505,31168,100659,5300,10100,6747,7054
491720,42838,424516,651099,125371,376497,161978,36337,206511,56333,137779,13480,21894,56776,318734,74841,28691,344655,142856,40272,7160,77540,30329,67648,9742,20198,98868,32375,8678,7258,27580,17973,86867,13909,37018,13600,11130,57559,16364,96390,8720,39258,25222,11484,22298,52408,11582,14400,16394,52586,45856,14482,9520,3529,13311,10835,7953,19107,35030,77186,7176,1823,50514,42607,39413,36148,15218,7646,28627,124592,13650,65429,9826,3160,8400,3801,178003,14512,7900,5350,3718,32133,11408,54310,101018,26550,7900,70302,105729,24862,130891,12586,6150,4052,9075
352553,22131,479775,458882,81553,161826,141794,40717,139482,65114,112695,5648,18310,42216,223556,49546,75971,273995,53491,20895,9971,93198,79167,69617,6013,8086,147106,43682,11864,7573,59921,14403,55168,17957,20901,22149,10618,57348,16899,47415,21264,34456,21106,9678,33105,26595,25219,26868,21771,46214,25076,16211,20363,13035,11604,14768,7968,72095,19469,68430,7914,1900,167431,81542,13100,45138,7557,20346,54107,171305,11250,55164,19198,1600,6797,1100,91971,4813,4237,4310,3970,27227,3231,68585,138744,30816,7143,108531,73927,26553,89661,10736,8017,7401,6108
198649,23961,355683,484341,104032,226450,152524,43824,125695,51647,100822,5463,31965,60790,274667,67266,40237,173467,56724,27407,12813,120875,51406,89895,16868,25444,253350,43804,6930,9800,28776,23954,154682,15721,28991,17429,10166,39269,45334,76228,2400,38772,47340,6572,123854,25908,34555,16128,11497,25106,85627,9817,153914,6271,9280,8743,18749,21307,22169,73093,5000,700,16490,37989,17371,45211,8074,7287,34459,83126,20482,49875,97334,1414,9949,6437,93015,7734,5235,5500,4920,30184,2946,31947,75184,23512,12809,177846,51762,15285,18771,10190,3670,2774,5187
412446,28256,358102,499494,69723,293660,192630,72715,121768,47360,98753,7100,30591,57975,205483,52476,125246,176528,48621,17115,10082,152013,47428,38705,12692,14843,205444,36022,8400,11031,35745,20602,139633,17505,13200,48285,5895,68915,24390,46150,1767,30183,43218,8827,43656,28336,11441,22306,9751,26652,163141,13000,18626,7502,12880,7702,10320,71581,35953,60198,5475,2094,14155,30575,31737,48049,5438,4100,16268,74760,11831,41350,64390,1608,3921,2500,80180,5586,3513,6047,4328,26127,3500,62722,110671,32349,39884,149867,30808,30815,42216,6386,6320,5939,6600
464330,24168,417779,523994,56178,170308,171026,62222,93032,70180,210611,10425,43646,35604,583474,48962,29614,189053,101244,7290,8433,103788,107527,71964,7000,5381,180174,31339,55240,11509,38412,20845,70677,19734,12350,12541,5836,72411,31344,64906,7965,22155,53510,9037,34035,30209,14473,6300,16754,65761,111651,8322,21125,9050,10398,13509,24198,49616,18160,80653,7438,6899,21426,75383,32831,32489,7271,16733,13869,131885,12063,96278,7399,4550,11760,3600,114447,48200,4900,6712,5300,19753,8900,42816,93146,41708,12254,205271,72841,24551,40675,12479,4073,13279,6010
319692,17348,406225,480166,42347,234517,162185,53258,69687,35536,200104,15531,28614,40727,324923,95048,68453,218345,108873,29556,7150,120018,45393,38910,19352,9694,131077,24390,10778,15973,92550,7407,69074,14091,18781,13691,6474,96588,19150,62938,6000,33569,40418,12708,35342,16403,15037,5755,7331,35650,192247,6300,15108,11595,12184,10681,11880,41272,27887,68831,57599,1500,64240,37453,35046,33811,6356,29716,26807,105122,12650,44554,14300,4644,8493,5656,121695,12800,4966,3515,3170,17215,2500,37260,82588,51226,13600,130143,27194,22567,23785,20799,6000,12605,4100
330432,17230,368571,319787,41083,252277,148740,26911,144527,23348,133670,11223,21187,31562,356130,90525,33803,247248,106529,11669,15059,134313,25108,36746,5917,18925,75759,22157,6845,9595,19472,7697,37298,17051,13765,16710,7711,68938,5305,95960,25134,39243,16687,8000,39902,24975,18229,7870,13756,19600,134428,4875,12700,17377,12696,11120,21418,46687,12484,76935,9011,2800,59615,34952,27681,43729,4542,32950,19369,82121,7584,45384,14855,2400,9921,6400,89418,6200,5500,7126,5047,20196,1500,26170,71934,25701,4900,112839,52899,6810,74219,7182,4800,3261,6857
410635,7787,326190,201985,47809,131888,134508,34502,71557,34626,117085,13918,41926,32739,213891,38134,62645,541229,104486,13342,6764,83828,33068,34012,16443,13225,134382,28079,2100,9020,22741,11000,91163,14742,8692,31110,7119,65720,5548,56497,1700,34935,44420,11621,39084,31545,131103,5733,16474,26900,47718,11382,17044,7577,16579,14595,11725,37278,28632,28479,7823,1609,33108,25727,20451,29702,13533,10785,25082,40419,8259,48512,15060,1660,5354,3000,75167,6878,4701,5700,5445,37028,1105,25271,80205,54055,3778,193004,39084,26601,22850,52993,4700,2227,7900
378419,19097,505671,301846,85633,170874,118180,84833,119634,37862,195426,3498,89229,44548,284284,54240,41671,356500,97938,14625,9530,83436,18372,34223,15381,11522,277264,43670,23146,12573,39895,24796,69868,20411,14714,31775,7459,113745,5116,73243,3246,48372,44535,16093,23908,52524,52232,8391,20031,26919,46051,4978,11416,13073,14914,9107,24563,41383,26604,51827,27765,5007,29942,47617,22736,51005,14764,4887,37533,76226,13177,34900,10440,1900,4439,3100,74590,7549,6757,7416,5014,65102,3000,31891,68696,20357,10700,111789,55244,22829,30763,17714,5359,3355,6817
778195,21218,1093274,305125,56427,537133,113045,25273,124475,55393,204735,6850,26035,47787,190085,142651,103011,458389,73400,29622,11042,82459,70993,45710,6775,16102,226702,32986,7513,18212,33970,15723,122511,77043,11643,39850,13300,175198,10624,55010,2997,24431,37524,11494,41826,20481,62015,15804,18327,46021,50363,10588,26532,22195,23969,12378,20304,34037,37146,90929,14301,2125,13749,29482,28680,45274,14022,15165,14698,185322,12650,31698,15799,1324,5807,12175,104071,14672,6042,5432,10308,81509,3209,22012,95826,6210,6647,140487,46925,27750,37529,14183,5895,6767,8362
535192,18735,655464,341709,62510,310335,150787,19054,146673,79779,145947,8000,34501,38352,341455,44668,44196,464020,42044,22645,9981,154007,44545,33112,29001,23704,352466,41916,7330,29819,40663,19944,127385,30811,16406,38744,12045,88703,7890,98764,15551,51893,43699,14159,35966,30294,44141,8980,15070,44809,55926,7548,23877,25323,28194,12171,17868,67726,121092,94345,12508,10599,31340,91071,26979,55100,13543,13700,33621,201652,12855,93747,16076,6497,7040,10530,116249,13037,7500,10251,7232,87041,3845,58854,63664,28659,9684,171147,71487,14950,39094,5811,5961,15172,24332
317111,31149,462364,408267,77024,324240,163629,26802,101260,46977,154378,5308,39878,55874,171916,53736,49414,322182,70637,23313,13696,126386,33506,46714,17392,12212,151770,46002,3930,12884,64829,18465,140369,43234,12399,31797,12759,95444,13479,67729,3896,51577,63010,12129,31271,35097,67184,10849,16104,60947,81504,14156,13400,26339,13818,13970,13405,81736,22945,63031,12788,8003,26838,36048,30792,62868,8100,7731,23235,134572,15282,49488,11360,3907,9900,17544,49330,9510,8238,7703,7375,91763,14451,39270,69621,8906,6100,113141,39915,9525,51367,12251,5400,7040,7336
326819,42906,393183,322854,42237,365011,225815,24002,62065,49152,171957,2650,36045,39419,179964,58261,50761,321511,40933,16629,12831,91924,34184,71701,12478,8194,142787,87097,19652,13190,38122,12025,157954,32263,12028,22124,14684,64452,15694,93420,1696,52476,35009,10058,49755,24960,57018,10030,15135,37709,42535,24342,12700,20263,14533,22678,10858,99636,36442,73930,22116,4400,28824,26581,72539,75464,16987,16261,36246,157228,15362,34983,12628,4307,13822,8977,117976,13403,10376,11143,11950,112234,6952,41434,138741,15299,5627,83812,127313,14721,39174,14957,6693,10716,12375
374779,15971,384631,511513,88517,489936,222189,24218,117266,46970,160636,4493,52829,58107,139965,70084,57421,176043,55478,22494,12920,118868,41790,99090,13753,6851,178991,91310,3571,30089,46928,7865,131023,21356,12777,23565,22597,87673,20337,53545,23812,18063,19285,28677,26383,54751,59391,10394,16191,52314,48315,13249,15300,13797,11756,20391,25686,37128,51866,67753,87085,4958,16409,47432,16228,42410,8564,21226,20682,160409,11280,65839,11584,3600,7425,10766,166428,8734,4977,7500,6176,75541,3300,72916,43362,67264,5400,90687,81942,26163,41449,12436,6676,2200,14044
515654,14226,683177,503437,69489,516948,188742,28664,93651,49879,372130,10400,42134,83221,196998,59821,36713,281064,141240,21192,12701,144902,49959,62911,18196,13897,233961,34707,21186,10948,55266,12700,218140,27531,13974,32401,14372,92959,24360,82847,19075,38237,28005,21553,48488,38159,95160,12804,16756,29273,49398,10568,13829,21939,15837,22152,11647,75007,29717,70351,17441,5348,35572,25189,53908,62240,7655,16229,36804,136225,26191,42296,16877,5779,15096,10305,63877,13483,5585,5829,31087,46142,505049,43195,144673,38937,7500,94500,163802,35539,27767,17810,18373,14274,13267
390245,33693,554073,543160,69155,226593,265562,56286,90006,56222,123673,11732,26639,41366,201361,40788,33548,280251,80805,12984,14666,171788,55051,59838,5547,4766,160433,29294,37508,8324,35952,14478,407235,25604,23720,18501,10574,59549,22278,80613,16272,23512,27524,49379,38553,57236,58880,10600,19500,51469,63974,11470,11409,33603,8531,13969,11877,50523,98061,39907,26111,2000,33850,39787,88235,50040,7371,14973,40187,46576,11400,67796,17132,14813,2500,5205,100913,25800,4730,7900,5471,39317,15392,57661,138716,17090,7153,66580,42334,16455,58974,9458,13867,12080,13030
391451,12697,720577,402369,35290,281997,224913,32025,105558,34484,188954,7418,34910,40383,143817,43725,34685,512187,48531,20433,9188,143006,40131,62889,6288,14836,149441,30478,36703,9059,35755,11568,64051,27357,11181,25367,12939,115128,24095,83589,10887,79659,27953,23883,40623,62155,45147,7741,15305,61339,66150,10730,11998,14188,12924,12670,14231,80689,65564,40314,28443,5309,44275,32803,39049,72460,8009,16790,24747,143002,17941,62527,15257,7200,11900,3700,89815,7967,5398,7634,5280,69859,9041,30365,113582,37750,6200,118291,56780,16517,68845,8730,14115,7898,8703
675400,26878,788000,487407,88936,368594,344610,57853,136839,62408,289418,15689,32386,100425,354208,70049,74585,567389,62872,30431,15267,150058,64935,70302,15015,17428,217702,38575,10820,9213,43183,15151,278470,33481,36596,40194,11645,96516,20744,67468,15666,47729,24794,18539,33143,41524,34620,14520,20828,46521,93683,9131,21800,20395,24764,28753,21854,80041,99730,43318,39864,4316,57789,37332,26802,83044,9274,32249,34219,167118,27815,55574,18311,5691,13498,10223,119700,13123,8944,13192,12200,38387,11381,84793,108215,18742,3400,110975,32963,20770,46579,27879,26737,3510,12702
411721,28329,799342,370027,64950,242484,389357,46095,129824,44875,269443,6567,74450,46426,197724,70849,43757,339216,86866,21163,24088,101254,73404,54480,5124,10954,274728,40771,8364,29320,42933,41583,120461,64584,40885,39426,29723,105795,21543,61501,8012,41762,25816,16918,55817,34634,39968,14977,21520,49011,84212,9529,51506,18432,26384,28793,44850,51864,106502,41075,99689,5896,35499,35815,28341,72588,9695,11287,23030,89178,39330,54796,15174,9817,18321,6400,104501,15088,4542,9253,8215,161649,8633,50926,122909,23500,4800,106957,40477,41283,63175,9190,97962,5415,13700
429928,20834,790116,364563,55845,285190,514190,60049,296232,54179,213010,10432,52823,71797,235903,90138,62425,382207,89490,13590,28566,229679,88966,99213,6706,10046,242729,40743,9714,24691,46225,30646,95535,49113,31461,29914,25747,112883,28125,99785,4163,150637,41655,22603,48501,64477,46616,22471,22776,55384,116708,10043,18700,23189,25650,45772,94032,74081,87184,61993,24638,6693,53178,34696,18526,95268,17192,10915,26768,205317,35190,108950,26001,4124,19198,6382,120094,15259,8097,11193,8371,43866,5826,59408,174307,10900,8000,158676,31906,31231,58284,10333,15692,11083,12790
608401,25649,1201045,353734,55314,334409,810011,103773,237960,83928,194791,16730,63649,82146,188613,98845,66317,561037,125965,24443,23539,138951,145963,75220,19136,20546,393219,50087,15270,19315,58305,22380,227948,32908,30136,42405,38703,113352,20978,97909,6700,29900,46550,35561,59534,52839,78261,21729,25569,71803,99817,11252,21396,20193,25084,27563,24768,79515,140149,81448,28954,10931,47844,30433,33548,105336,18249,12314,37867,226761,29823,105408,51292,20250,21640,18063,129999,15113,9956,15759,8469,54329,8429,76314,138107,33457,11021,167368,50383,42918,45546,18302,22116,10901,12195
689941,60292,1510191,464230,102810,570669,971565,77748,211790,90993,250801,30627,102123,119362,240709,132673,83611,694983,93796,35270,36591,225515,155358,155403,15887,41045,403781,81654,11938,29584,102534,37232,283700,68498,47105,78808,39392,175139,32856,166024,8607,54477,77280,43704,88488,71305,113627,24424,42334,87917,153670,39222,39101,42334,48639,39716,37750,136816,59145,115507,39934,17109,57257,52228,45856,180034,26135,16007,52534,297500,56992,121394,30118,7523,31613,18517,258328,32099,20510,23883,22187,67864,20125,106210,181411,13773,18942,226615,72097,82395,64723,32721,22561,9876,22341
2540651,181006,5229511,1630881,275977,3206592,2188834,390210,879506,457900,1316225,69048,327036,532409,608183,540851,415010,1594154,342783,153759,299485,1000334,279267,451568,69901,95288,1394151,344361,73267,135631,316861,185267,1219238,341746,358489,268110,187362,382228,195287,417012,79442,221115,178883,134798,272325,208887,290135,118863,155412,216507,864298,122310,155373,220546,171628,190146,178234,538651,342601,606812,159124,87671,260282,208977,179544,579049,151617,28578,213457,3538726,162385,844949,289448,42317,124015,52206,1247671,228186,79310,62053,102761,209677,105939,335408,549443,119510,68977,494702,282714,284422,450524,86219,70559,50933,69729
276041,35095,223695,159500,31234,269757,75409,33772,65125,51704,87050,3654,19431,35058,46998,39929,25967,86443,38229,18143,14522,62569,16460,12293,4392,8185,66105,25433,4813,12472,13210,6039,50546,18086,10001,12514,10292,18438,11338,54038,5079,21152,25755,5914,13626,25551,12012,5440,10652,17974,52376,4377,8507,10412,14128,7789,15631,14423,4971,26362,14801,7806,6324,12353,12048,19172,12770,8044,11771,72444,2561,24562,3576,1178,11608,1501,34690,5141,4040,3463,5461,6156,3446,28532,59300,21267,1139,31145,13538,7126,13851,3848,5835,4060,2759
1256775,69040,516282,929100,83428,584274,370685,45509,353563,159833,323633,15939,87253,90593,737727,65034,38636,364891,414759,16304,28667,118056,95887,26734,10965,8850,219193,54508,12199,8709,7108,15651,195222,22208,33256,19521,18331,48619,11030,353425,1500,37460,100359,5446,58025,49337,20483,33180,36629,28526,154338,4713,13722,4537,12538,14982,44739,39593,43847,55651,18221,3240,21960,55619,29084,84850,10416,3820,56012,140068,26152,44572,2273,1800,14060,3465,49025,208400,5300,19990,4602,7879,7217,25505,377681,44647,39400,71193,51378,14111,130777,19865,400,27128,4092
1107231,65949,694658,1165592,99536,787995,280593,97736,155558,82005,619425,14316,153635,47931,597887,74095,101600,361419,240562,61727,27665,103668,90217,18975,14821,16703,191084,75178,11309,11497,13248,17424,245616,21175,89958,16590,7176,59022,40446,657887,11275,73510,109478,10741,37463,30743,19740,47398,11469,48562,142014,8325,31133,6876,33950,28744,13508,35598,13453,50788,22055,2327,37124,110991,39355,66782,8976,9163,45428,130273,11828,49745,15935,5665,14075,7099,100747,18800,31651,14800,7260,26366,9545,74157,170422,58681,8052,95830,46458,16308,102301,36476,6820,22832,6976
1341466,34573,517384,1025040,102285,1068787,255345,53563,131306,116956,174267,14145,46201,63418,835637,103229,45017,541750,124453,27850,14216,60308,63013,31908,11454,13749,153146,63162,20250,6305,15535,11691,105997,35063,141346,14822,23698,87270,14137,248097,2998,19411,53643,4000,46406,69732,23113,32835,25019,27170,67944,5333,29324,3500,17615,59738,15827,30060,5800,54688,18377,4591,33326,90058,21077,34794,68805,11842,32740,347755,7100,59774,6011,2400,12580,2900,147438,5403,13194,17000,6200,17200,4952,30042,182511,38293,16815,127433,86927,12052,31549,49008,4996,6250,18192
659918,25690,497214,846235,72165,427126,363906,71601,116662,80594,222285,10781,75281,25528,461334,79443,83434,420416,140249,35792,18412,94533,36106,27420,8871,16991,196599,46105,23039,11278,28678,13433,137112,37232,122864,21292,30629,47743,32172,345550,1200,83325,74821,9645,39894,16524,17569,28249,19437,50109,100474,12302,12217,3872,20534,98257,15518,25613,31231,85071,11426,1800,70338,58359,28535,47482,43199,11074,25905,115162,7221,45435,10850,4775,21400,5600,134839,11465,23886,18723,9260,45043,10441,48062,210606,23390,81860,102284,54361,11578,34394,49619,8546,6753,6000
